SystemId,metervalue,meterDate,solarlog s.no,last transfer date,Device type,may -2021 data,jun- 2021 data,jun - may diff,july- jun diff,capacity,specific yield,Reporting status
72467,41073,2021-07-29T06:10:25,155028809,02/07/2021 10:18,Meter,39075,40257,1182,816,8.352,3.489326765,TRUE
77161,51999,2021-07-29T06:10:25,155064130,02/07/2021 10:18,Meter,49809,51132,1323,867,9.072,3.413170824,TRUE
58266,32637,2021-07-29T06:10:25,1497100465,02/07/2021 10:18,Meter,31329,32124,795,513,6.435,2.847152847,TRUE
68297,33613,2021-07-29T06:10:26,1497249900,02/07/2021 10:18,Meter,31472,32792,1320,821,6.696,4.378946919,TRUE
91568,24238,2021-07-29T06:10:26,2034087899,02/07/2021 10:18,Meter,22929,23727,798,511,6.3,2.896825397,TRUE
84846,33676,2021-07-29T06:10:26,423424467,02/07/2021 10:18,Meter,31436,32751,1315,925,7.5375,4.382847666,TRUE
85068,49536,2021-07-29T06:10:27,423659364,02/07/2021 10:18,Meter,46963,48518,1555,1018,9.072,4.007621567,TRUE
85069,52151,2021-07-29T06:10:27,1228809288,02/07/2021 10:18,Meter,49442,51065,1623,1086,9.6255,4.029475278,TRUE
85143,24181,2021-07-29T06:10:27,1228808547,02/07/2021 10:18,Meter,22680,23565,885,616,5.5917,3.934402776,TRUE
84941,26485,2021-07-29T06:10:28,423680112,02/07/2021 10:18,Meter,24910,25865,955,620,6.3,3.514739229,TRUE
84947,27348,2021-07-29T06:10:28,1765750780,02/07/2021 10:18,Meter,25636,26675,1039,673,6.615,3.633516899,TRUE
84950,26160,2021-07-29T06:10:28,1228987128,02/07/2021 10:18,Meter,24749,25615,866,545,5.04,3.861961451,TRUE
84953,18458,2021-07-29T06:10:28,155053015,02/07/2021 10:18,Meter,17198,17926,728,532,4.824,3.938640133,TRUE
85092,52566,2021-07-29T06:10:29,960295564,02/07/2021 10:18,Meter,49296,51234,1938,1332,13.608,3.495842782,TRUE
84869,20188,2021-07-29T06:10:29,155243205,02/07/2021 10:18,Meter,19064,19749,685,439,4.824,3.250118455,TRUE
85000,32467,2021-07-29T06:10:29,1228964898,02/07/2021 10:18,Meter,30417,31672,1255,795,9.504,2.987463925,TRUE
85079,46558,2021-07-29T06:10:29,691978452,02/07/2021 10:18,Meter,44336,45647,1311,911,6.804,4.781851012,TRUE
83597,49090,2021-07-29T06:10:30,155242464,02/07/2021 10:18,Meter,46304,47982,1678,1108,9.9495,3.977227858,TRUE
84864,31530,2021-07-29T06:10:30,1228915992,02/07/2021 10:18,Meter,29830,30878,1048,652,6.3315,3.677756343,TRUE
84434,32543,2021-07-29T06:10:30,154315720,02/07/2021 10:18,Meter,31110,32044,934,499,6.804,2.61925758,TRUE
85284,33957,2021-07-29T06:10:30,423442992,02/07/2021 10:18,Meter,31991,33203,1212,754,8.442,3.189833147,TRUE
85406,50502,2021-07-29T06:10:31,2034035041,02/07/2021 10:18,Meter,47215,49207,1992,1295,12.362,3.741303996,TRUE
85228,16008,2021-07-29T06:10:32,155103897,02/07/2021 10:18,Meter,15113,15653,540,355,3.618,3.504303877,TRUE
85299,29581,2021-07-29T06:10:33,1497244466,02/07/2021 10:18,Meter,27734,28866,1132,715,7.0632,3.615318027,TRUE
85341,34675,2021-07-29T06:10:33,423441757,02/07/2021 10:18,Meter,32844,33948,1104,727,7.0632,3.675994693,TRUE
85415,38531,2021-07-29T06:10:33,1228995279,02/07/2021 10:18,Meter,36493,37683,1190,848,7.29,4.154418969,TRUE
85362,39618,2021-07-29T06:10:33,1765613695,02/07/2021 10:18,Meter,37353,38711,1358,907,9.9495,3.255727136,TRUE
85314,19330,2021-07-29T06:10:34,1765672975,02/07/2021 10:18,Meter,18236,18888,652,442,4.455,3.54337021,TRUE
85316,43607,2021-07-29T06:10:34,1497226188,02/07/2021 10:18,Meter,41365,42757,1392,850,7.128,4.258858426,TRUE
78232,34144,2021-07-29T06:10:34,960291365,02/07/2021 10:18,Meter,32430,33427,997,717,7.488,3.419757326,TRUE
84943,38987,2021-07-29T06:10:34,1497400570,02/07/2021 10:18,Meter,36608,38052,1444,935,11.457,2.914624871,TRUE
92190,29085,2021-07-29T06:10:35,691986356,02/07/2021 10:18,Meter,27298,28365,1067,720,7.0632,3.640599971,TRUE
23012,48915,2021-07-29T06:10:35,2034301801,02/07/2021 10:18,Meter,46430,47868,1438,1047,8.748,4.274446404,TRUE
85485,30121,2021-07-29T06:10:35,692116525,02/07/2021 10:18,Meter,28221,29388,1167,733,7.839,3.339529459,TRUE
85471,26795,2021-07-29T06:10:35,692117266,02/07/2021 10:18,Meter,25317,26202,885,593,6.3,3.361678005,TRUE
85470,33948,2021-07-29T06:10:36,155043135,02/07/2021 10:18,Meter,32043,33179,1136,769,7.56,3.632842026,TRUE
85508,49853,2021-07-29T06:10:36,691872242,02/07/2021 10:18,Meter,47007,48741,1734,1112,11.178,3.552897273,TRUE
85414,47536,2021-07-29T06:10:36,2034260552,02/07/2021 10:18,Meter,41155,46345,5190,1191,10.944,3.886669799,TRUE
85369,33183,2021-07-29T06:10:37,1228845103,02/07/2021 10:18,Meter,31238,32389,1151,794,7.137,3.973258072,TRUE
85564,31651,2021-07-29T06:10:37,2034091357,02/07/2021 10:18,Meter,28895,30573,1678,1078,9.576,4.020467836,TRUE
85566,20359,2021-07-29T06:10:37,960345705,02/07/2021 10:18,Meter,19059,19835,776,524,5.184,3.610008818,TRUE
85580,67144,2021-07-29T06:10:37,1497400076,02/07/2021 10:18,Meter,64694,66252,1558,892,14.85,2.145262145,TRUE
85534,48841,2021-07-29T06:10:38,1228937234,02/07/2021 10:18,Meter,46139,47753,1614,1088,11.16,3.481822837,TRUE
85530,43969,2021-07-29T06:10:38,960314089,02/07/2021 10:18,Meter,41751,43102,1351,867,8.748,3.539584558,TRUE
85529,28071,2021-07-29T06:10:38,692045142,02/07/2021 10:18,Meter,26061,27272,1211,799,8.1,3.52292769,TRUE
85613,47453,2021-07-29T06:10:39,155244440,02/07/2021 10:18,Meter,44365,46252,1887,1201,12.663,3.387258718,TRUE
85617,29979,2021-07-29T06:10:39,960530461,02/07/2021 10:18,Meter,28128,29245,1117,734,7.6518,3.425897921,TRUE
85644,38506,2021-07-29T06:10:39,2034037017,02/07/2021 10:18,Meter,35751,37398,1647,1108,12.096,3.271447468,TRUE
84808,31966,2021-07-29T06:10:39,1765825374,02/07/2021 10:18,Meter,30114,31290,1176,676,8.789,2.746940169,TRUE
55916,44557,2021-07-29T06:10:40,423728771,02/07/2021 10:18,Meter,42817,43873,1056,684,7.308,3.342716397,TRUE
84805,42136,2021-07-29T06:10:40,960529967,02/07/2021 10:18,Meter,40166,41344,1178,792,7.722,3.663003663,TRUE
86383,56595,2021-07-29T06:10:41,1229034552,02/07/2021 10:18,Meter,53586,55365,1779,1230,11.97,3.669889008,TRUE
85786,16909,2021-07-29T06:10:41,1497245207,02/07/2021 10:18,Meter,16048,16554,506,355,2.655,4.77535647,TRUE
85673,27474,2021-07-29T06:10:41,1765679150,02/07/2021 10:18,Meter,25884,26844,960,630,5.832,3.858024691,TRUE
85753,26140,2021-07-29T06:10:41,155102909,02/07/2021 10:18,Meter,24533,25492,959,648,6.975,3.31797235,TRUE
85670,29214,2021-07-29T06:10:42,1497220507,02/07/2021 10:18,Meter,27923,28696,773,518,12.312,1.50259909,TRUE
85778,16212,2021-07-29T06:10:42,960349657,02/07/2021 10:18,Meter,14362,15468,1106,744,8.7435,3.038992231,TRUE
70230,45038,2021-07-29T06:10:42,691906328,02/07/2021 10:18,Meter,42944,44221,1277,817,8.222,3.548841088,TRUE
85864,17136,2021-07-29T06:10:42,1765679891,02/07/2021 10:18,Meter,16149,16753,604,383,4.212,3.247524081,TRUE
85865,23801,2021-07-29T06:10:43,1228748032,02/07/2021 10:18,Meter,22436,23249,813,552,5.508,3.579209462,TRUE
85867,38680,2021-07-29T06:10:43,1765826856,02/07/2021 10:18,Meter,36356,37768,1412,912,9.396,3.466520708,TRUE
85868,33412,2021-07-29T06:10:43,2034054307,02/07/2021 10:18,Meter,31702,32750,1048,662,6.804,3.474846729,TRUE
85872,39663,2021-07-29T06:10:44,691977711,02/07/2021 10:18,Meter,37535,38779,1244,884,6.9345,4.552805332,TRUE
85878,30470,2021-07-29T06:10:44,423542533,02/07/2021 10:18,Meter,28415,29661,1246,809,7.425,3.891293891,TRUE
85977,14223,2021-07-29T06:10:44,960414371,02/07/2021 10:18,Meter,13439,13921,482,302,2.916,3.698804625,TRUE
85978,24457,2021-07-29T06:10:45,1497280281,02/07/2021 10:18,Meter,23297,24003,706,454,5.85,2.771672772,TRUE
85979,27312,2021-07-29T06:10:45,423537840,02/07/2021 10:18,Meter,26012,26809,797,503,5.427,3.310168733,TRUE
85967,23776,2021-07-29T06:10:45,423536111,02/07/2021 10:18,Meter,22213,23163,950,613,6.3,3.475056689,TRUE
96932,38454,2021-07-29T06:10:45,1497467754,02/07/2021 10:18,Meter,35974,37488,1514,966,9.396,3.671775223,TRUE
86053,36971,2021-07-29T06:10:46,1765649510,02/07/2021 10:18,Meter,34585,36055,1470,916,11.088,2.950422593,TRUE
85398,33842,2021-07-29T06:10:46,1765620117,02/07/2021 10:18,Meter,31802,33025,1223,817,8.6625,3.368377654,TRUE
86001,21719,2021-07-29T06:10:46,423685793,02/07/2021 10:18,Meter,20499,21242,743,477,4.7088,3.617846221,TRUE
86108,58089,2021-07-29T06:10:47,423361729,02/07/2021 10:18,Meter,55044,56883,1839,1206,11.52,3.738839286,TRUE
86082,20599,2021-07-29T06:10:47,155000898,02/07/2021 10:18,Meter,19157,20037,880,562,6.4746,3.100026036,TRUE
86103,39238,2021-07-29T06:10:47,155006332,02/07/2021 10:18,Meter,36685,38244,1559,994,9.1233,3.891135883,TRUE
85487,19051,2021-07-29T06:10:49,423572420,02/07/2021 10:18,Meter,17839,18580,741,471,5.832,2.884332745,TRUE
86190,43652,2021-07-29T06:10:49,960362501,02/07/2021 10:18,Meter,41280,42698,1418,954,9.18,3.711484594,TRUE
86439,44924,2021-07-29T06:10:49,1228844856,02/07/2021 10:18,Meter,42574,43999,1425,925,9.396,3.515933832,TRUE
86070,40276,2021-07-29T06:10:50,960293094,02/07/2021 10:18,Meter,37558,39169,1611,1107,9.828,4.022762951,TRUE
86440,36335,2021-07-29T06:10:50,1228767792,02/07/2021 10:18,Meter,34252,35532,1280,803,7.776,3.688087889,TRUE
86278,26894,2021-07-29T06:10:50,1228956253,02/07/2021 10:18,Meter,24006,26340,2334,554,5.04,3.925736961,TRUE
86405,30006,2021-07-29T06:10:50,2034262528,02/07/2021 10:18,Meter,28134,29229,1095,777,7.434,3.732849072,TRUE
86254,34311,2021-07-29T06:10:51,2034293650,02/07/2021 10:19,Meter,32127,33469,1342,842,10.044,2.993969392,TRUE
85915,43712,2021-07-29T06:10:51,1497401064,02/07/2021 10:19,Meter,41161,42710,1549,1002,10.044,3.562894692,TRUE
86330,160587,2021-07-29T06:10:51,960372134,02/07/2021 10:19,Meter,150827,156558,5731,4029,36.72,3.918650794,TRUE
86101,55255,2021-07-29T06:10:51,960413383,02/07/2021 10:19,Meter,52732,54187,1455,1068,11.439,3.334457308,TRUE
86204,19241,2021-07-29T06:10:52,155106614,02/07/2021 10:19,Meter,18087,18779,692,462,5.022,3.285543608,TRUE
85882,40144,2021-07-29T06:10:52,1497430704,02/07/2021 10:19,Meter,37727,39175,1448,969,8.829,3.919712635,TRUE
85885,29090,2021-07-29T06:10:52,423637134,02/07/2021 10:19,Meter,27341,28391,1050,699,6.4746,3.855726333,TRUE
86335,58458,2021-07-29T06:10:53,2034149896,02/07/2021 10:19,Meter,55386,57236,1850,1222,11.772,3.707344304,TRUE
86086,30118,2021-07-29T06:10:53,155015965,02/07/2021 10:19,Meter,28330,29414,1084,704,7.128,3.527336861,TRUE
78631,33910,2021-07-29T06:10:53,155267164,02/07/2021 10:19,Meter,32044,33170,1126,740,7.128,3.707712041,TRUE
86085,29265,2021-07-29T06:10:53,1497279787,02/07/2021 10:19,Meter,27575,28606,1031,659,8.2404,2.856137358,TRUE
86083,47849,2021-07-29T06:10:54,691932510,02/07/2021 10:19,Meter,45399,46886,1487,963,9.4176,3.651976846,TRUE
86043,60412,2021-07-29T06:10:54,423436817,02/07/2021 10:19,Meter,57296,59184,1888,1228,11.772,3.725547304,TRUE
86323,44179,2021-07-29T06:10:54,960321499,02/07/2021 10:19,Meter,41245,42794,1549,1385,12.6549,3.90870617,TRUE
86045,30246,2021-07-29T06:10:54,423436570,02/07/2021 10:19,Meter,28466,29550,1084,696,6.4746,3.839178151,TRUE
86044,36078,2021-07-29T06:10:55,1765613942,02/07/2021 10:19,Meter,33685,35149,1464,929,9.418,3.5228893,TRUE
86047,24156,2021-07-29T06:10:55,691871995,02/07/2021 10:19,Meter,22905,23654,749,502,4.709,3.807299093,TRUE
84364,40168,2021-07-29T06:10:55,960529473,02/07/2021 10:19,Meter,37857,39269,1412,899,9.216,3.483847966,TRUE
85404,38750,2021-07-29T06:10:55,1497348700,02/07/2021 10:19,Meter,36352,37775,1423,975,9.293,3.747059999,TRUE
86040,38038,2021-07-29T06:10:56,155001145,02/07/2021 10:19,Meter,36104,37276,1172,762,7.0632,3.852968303,TRUE
72782,40238,2021-07-29T06:10:56,2034293403,02/07/2021 10:19,Meter,38065,39362,1297,876,9.356,3.343919868,TRUE
86650,39093,2021-07-29T06:10:56,2034301554,02/07/2021 10:19,Meter,36952,38253,1301,840,8.748,3.429355281,TRUE
86626,24729,2021-07-29T06:10:56,423561058,02/07/2021 10:19,Meter,23299,24181,882,548,8.91,2.196568863,TRUE
86671,52585,2021-07-29T06:10:57,423630959,02/07/2021 10:19,Meter,49564,51366,1802,1219,9.95,4.375448672,TRUE
86625,158181,2021-07-29T06:10:58,960519593,02/07/2021 10:19,Meter,145006,154920,9914,3261,32.292,3.606598715,TRUE
47245,73083,2021-07-29T06:10:59,1228965145,02/07/2021 10:19,Meter,70627,72029,1402,1054,9.45,3.983371126,TRUE
85667,30620,2021-07-29T06:10:59,155213812,02/07/2021 10:19,Meter,28865,29911,1046,709,6.048,4.186744142,TRUE
86638,25959,2021-07-29T06:10:59,960331626,02/07/2021 10:19,Meter,24495,25402,907,557,7.9461,2.503474301,TRUE
86042,35220,2021-07-29T06:10:59,2034049120,02/07/2021 10:19,Meter,33497,34542,1045,678,6.7689,3.577285189,TRUE
86084,38907,2021-07-29T06:11:00,1497126647,02/07/2021 10:19,Meter,36841,38091,1250,816,7.9461,3.667567378,TRUE
20844,19825,2021-07-29T06:11:00,960551456,02/07/2021 10:19,Meter,18839,19432,593,393,3.902,3.597056455,TRUE
86339,57775,2021-07-29T06:11:00,1497100959,02/07/2021 10:19,Meter,54138,56305,2167,1470,11.772,4.459734964,TRUE
85921,32174,2021-07-29T06:11:00,692127146,02/07/2021 10:19,Meter,29949,31287,1338,887,9.396,3.371495469,TRUE
85356,33776,2021-07-29T06:11:01,1228965392,02/07/2021 10:19,Meter,31824,32964,1140,812,6.3315,4.580273237,TRUE
86865,51411,2021-07-29T06:11:01,1765719411,02/07/2021 10:19,Meter,48574,50308,1734,1103,12.06,3.266406065,TRUE
86885,43700,2021-07-29T06:11:01,2034065175,02/07/2021 10:19,Meter,41041,42607,1566,1093,9.5,4.109022556,TRUE
86945,20675,2021-07-29T06:11:02,1765715706,02/07/2021 10:19,Meter,19477,20206,729,469,4.536,3.692680776,TRUE
86946,14840,2021-07-29T06:11:02,155111554,02/07/2021 10:19,Meter,13955,14479,524,361,3.618,3.563531549,TRUE
86931,22628,2021-07-29T06:11:02,1497163944,02/07/2021 10:19,Meter,21188,22038,850,590,5.796,3.635512176,TRUE
86155,26725,2021-07-29T06:11:02,960306926,02/07/2021 10:19,Meter,25380,26183,803,542,5.2974,3.654083674,TRUE
86868,39231,2021-07-29T06:11:03,423681594,02/07/2021 10:19,Meter,37023,38328,1305,903,8.064,3.999255952,TRUE
87182,33334,2021-07-29T06:11:03,691888050,02/07/2021 10:19,Meter,31119,32496,1377,838,9.1233,3.280454597,TRUE
87183,19034,2021-07-29T06:11:03,960520581,02/07/2021 10:19,Meter,17886,18557,671,477,4.1202,4.134681395,TRUE
86792,33464,2021-07-29T06:11:03,1497389702,02/07/2021 10:19,Meter,31718,32774,1056,690,6.48,3.802910053,TRUE
86939,24822,2021-07-29T06:11:04,2034290686,02/07/2021 10:19,Meter,23144,24158,1014,664,6.156,3.85222315,TRUE
87074,35892,2021-07-29T06:11:04,960521075,02/07/2021 10:19,Meter,33751,35049,1298,843,7.722,3.898878899,TRUE
87086,43951,2021-07-29T06:11:04,423648990,02/07/2021 10:19,Meter,41470,42933,1463,1018,9.504,3.82545695,TRUE
87249,50909,2021-07-29T06:11:08,1228785082,02/07/2021 10:19,Meter,47843,49662,1819,1247,12.6,3.534580499,TRUE
87288,45211,2021-07-29T06:11:10,960552691,02/07/2021 10:19,Meter,42373,44027,1654,1184,9.765,4.330334284,TRUE
87190,32491,2021-07-29T06:11:10,1765629750,02/07/2021 10:19,Meter,30542,31719,1177,772,7.452,3.699869642,TRUE
87098,48587,2021-07-29T06:11:10,960550715,02/07/2021 10:19,Meter,46049,47557,1508,1030,9.72,3.784538507,TRUE
86834,19664,2021-07-29T06:11:11,1228997996,02/07/2021 10:19,Meter,18598,19245,647,419,4.86,3.079071135,TRUE
72571,39968,2021-07-29T06:11:11,691946095,02/07/2021 10:19,Meter,37817,39123,1306,845,8.928,3.380216334,TRUE
87420,44422,2021-07-29T06:11:11,691859398,02/07/2021 10:19,Meter,41242,43081,1839,1341,12.096,3.959396259,TRUE
87421,35410,2021-07-29T06:11:11,691859151,02/07/2021 10:19,Meter,33327,34590,1263,820,9.504,3.081409331,TRUE
87478,78859,2021-07-29T06:11:12,155245922,02/07/2021 10:19,Meter,74596,77165,2569,1694,16.524,3.66134108,TRUE
87527,39414,2021-07-29T06:11:12,1228729754,02/07/2021 10:19,Meter,36722,38386,1664,1028,12.06,3.044302298,TRUE
83037,31493,2021-07-29T06:11:12,960440800,02/07/2021 10:19,Meter,29521,30724,1203,769,6.5205,4.211990754,TRUE
86188,42185,2021-07-29T06:11:13,691927076,02/07/2021 10:19,Meter,40341,41458,1117,727,9.18,2.828353564,TRUE
87556,22554,2021-07-29T06:11:13,423658623,02/07/2021 10:19,Meter,21286,22058,772,496,4.824,3.672115612,TRUE
87557,33919,2021-07-29T06:11:13,692116278,02/07/2021 10:19,Meter,32040,33187,1147,732,7.236,3.612887941,TRUE
20862,55980,2021-07-29T06:11:13,1497431692,02/07/2021 10:19,Meter,53879,55157,1278,823,9.36,3.140262515,TRUE
86175,27194,2021-07-29T06:11:14,1497315355,02/07/2021 10:19,Meter,25469,26515,1046,679,6.372,3.805712492,TRUE
87599,31555,2021-07-29T06:11:14,423460776,02/07/2021 10:19,Meter,29545,30740,1195,815,7.6518,3.803960226,TRUE
87126,74365,2021-07-29T06:11:14,960364230,02/07/2021 10:19,Meter,70008,72513,2505,1852,12.825,5.157337789,TRUE
85919,38820,2021-07-29T06:11:14,960560595,02/07/2021 10:19,Meter,36861,38065,1204,755,7.236,3.726407644,TRUE
87821,39871,2021-07-29T06:11:15,691896201,02/07/2021 10:19,Meter,37581,38962,1381,909,9.347,3.473230525,TRUE
87830,34615,2021-07-29T06:11:15,1228749514,02/07/2021 10:19,Meter,32600,33821,1221,794,7.776,3.646751911,TRUE
87893,21813,2021-07-29T06:11:15,1497222483,02/07/2021 10:19,Meter,19640,21292,1652,521,5.427,3.428624075,TRUE
87859,44091,2021-07-29T06:11:15,2034097038,02/07/2021 10:19,Meter,41738,43134,1396,957,9.072,3.767479214,TRUE
87873,47479,2021-07-29T06:11:16,1228996020,02/07/2021 10:19,Meter,45034,46482,1448,997,9.045,3.936665877,TRUE
87789,19173,2021-07-29T06:11:16,1228771991,02/07/2021 10:19,Meter,17923,18657,734,516,5.796,3.179532683,TRUE
87809,55452,2021-07-29T06:11:16,960551209,02/07/2021 10:19,Meter,52287,54206,1919,1246,12.96,3.433641975,TRUE
87905,47575,2021-07-29T06:11:16,155245428,02/07/2021 10:19,Meter,44901,46494,1593,1081,10.8,3.57473545,TRUE
87903,94425,2021-07-29T06:11:17,423692215,02/07/2021 10:19,Meter,88549,91994,3445,2431,18.63,4.660302124,TRUE
87808,56385,2021-07-29T06:11:17,692115537,02/07/2021 10:19,Meter,53210,55050,1840,1335,10.602,4.497129922,TRUE
88056,46111,2021-07-29T06:11:17,1228799408,02/07/2021 10:19,Meter,43164,44892,1728,1219,10.044,4.33449963,TRUE
88108,43906,2021-07-29T06:11:17,1228997502,02/07/2021 10:19,Meter,41084,42739,1655,1167,10.044,4.149598908,TRUE
88112,17458,2021-07-29T06:11:18,2034125443,02/07/2021 10:19,Meter,16419,17025,606,433,3.8259,4.041999455,TRUE
88225,26113,2021-07-29T06:11:18,692122700,02/07/2021 10:19,Meter,24033,25299,1266,814,8.424,3.451024284,TRUE
88229,50212,2021-07-29T06:11:18,1228785576,02/07/2021 10:19,Meter,47333,49013,1680,1199,10.854,3.945220985,TRUE
88280,32962,2021-07-29T06:11:19,1497281022,02/07/2021 10:19,Meter,30785,32068,1283,894,8.748,3.649813835,TRUE
85086,40543,2021-07-29T06:11:19,1497324494,02/07/2021 10:19,Meter,38140,39603,1463,940,7.236,4.639500908,TRUE
84508,32223,2021-07-29T06:11:19,1497185433,02/07/2021 10:19,Meter,30176,31402,1226,821,9.063,3.235289482,TRUE
87079,27570,2021-07-29T06:11:19,423648002,02/07/2021 10:19,Meter,25989,26954,965,616,6.03,3.648424544,TRUE
88199,44514,2021-07-29T06:11:20,1228807806,02/07/2021 10:19,Meter,41993,43492,1499,1022,6.372,5.728185813,TRUE
41095,45428,2021-07-29T06:11:20,2034244991,02/07/2021 10:19,Meter,42990,44480,1490,948,10.08,3.358843537,TRUE
88614,42269,2021-07-29T06:11:20,960562818,02/07/2021 10:19,Meter,39852,41320,1468,949,10.044,3.374438186,TRUE
88769,42077,2021-07-29T06:11:20,423561799,02/07/2021 10:19,Meter,39604,41109,1505,968,7.56,4.572940287,TRUE
87753,28863,2021-07-29T06:11:21,1765759919,02/07/2021 10:19,Meter,27097,28251,1154,612,6.588,3.317720531,TRUE
88679,27593,2021-07-29T06:11:21,960346199,02/07/2021 10:19,Meter,26157,26937,780,656,6.4746,3.618535729,TRUE
88905,39039,2021-07-29T06:11:21,2034154836,02/07/2021 10:19,Meter,36509,37996,1487,1043,10.044,3.7086818,TRUE
88970,54848,2021-07-29T06:11:22,2034148414,02/07/2021 10:19,Meter,51484,53535,2051,1313,12.96,3.618276014,TRUE
88949,18731,2021-07-29T06:11:22,155213565,02/07/2021 10:20,Meter,17641,18307,666,424,3.888,3.894767784,TRUE
88990,41406,2021-07-29T06:11:22,1228848808,02/07/2021 10:20,Meter,38753,40356,1603,1050,10.044,3.733572282,TRUE
89253,31030,2021-07-29T06:11:23,155016953,02/07/2021 10:20,Meter,29015,30246,1231,784,10.044,2.787733971,TRUE
89016,44330,2021-07-29T06:11:23,1228979718,02/07/2021 10:20,Meter,41934,43371,1437,959,9.45,3.624338624,TRUE
89205,32563,2021-07-29T06:11:26,155030291,02/07/2021 10:20,Meter,30651,31992,1341,571,7.839,2.601461557,TRUE
88951,26510,2021-07-29T06:11:26,2034271173,02/07/2021 10:20,Meter,24948,25871,923,639,7.128,3.201659452,TRUE
88953,37107,2021-07-29T06:11:26,960366700,02/07/2021 10:20,Meter,34793,36216,1423,891,5.94,5.357142857,TRUE
88401,19649,2021-07-29T06:11:26,960563312,02/07/2021 10:20,Meter,18257,19112,855,537,5.184,3.699570106,TRUE
88608,44373,2021-07-29T06:11:27,2034304024,02/07/2021 10:20,Meter,41728,43328,1600,1045,9.72,3.839653145,TRUE
88635,39592,2021-07-29T06:11:27,1765835748,02/07/2021 10:20,Meter,37111,38624,1513,968,9.347,3.698665729,TRUE
89129,37318,2021-07-29T06:11:27,2034292662,02/07/2021 10:20,Meter,34990,36371,1381,947,8.748,3.866189823,TRUE
88604,22279,2021-07-29T06:11:28,960561336,02/07/2021 10:20,Meter,20944,21753,809,526,5.508,3.410623509,TRUE
88695,28171,2021-07-29T06:11:28,423690486,02/07/2021 10:20,Meter,26396,27476,1080,695,6.48,3.830467372,TRUE
88610,36855,2021-07-29T06:11:28,155255555,02/07/2021 10:20,Meter,34556,35964,1408,891,9.0045,3.533947312,TRUE
89151,52162,2021-07-29T06:11:28,423367410,02/07/2021 10:20,Meter,49437,51102,1665,1060,10.854,3.487851747,TRUE
89372,28911,2021-07-29T06:11:29,1765857978,02/07/2021 10:20,Meter,26971,28118,1147,793,7.776,3.642159024,TRUE
88578,33989,2021-07-29T06:11:29,960410419,02/07/2021 10:20,Meter,31840,33122,1282,867,8.829,3.507111305,TRUE
89157,31733,2021-07-29T06:11:29,423484982,02/07/2021 10:20,Meter,29942,31002,1060,731,7.946,3.285570458,TRUE
89153,91365,2021-07-29T06:11:29,1765661613,02/07/2021 10:20,Meter,86255,89274,3019,2091,18.8352,3.964840906,TRUE
89134,32136,2021-07-29T06:11:30,960551950,02/07/2021 10:20,Meter,30360,31434,1074,702,7.652,3.276454335,TRUE
89354,37199,2021-07-29T06:11:30,155255802,02/07/2021 10:20,Meter,34899,36243,1344,956,9.4176,3.625430804,TRUE
89114,54377,2021-07-29T06:11:30,1765866623,02/07/2021 10:20,Meter,52059,53034,975,1343,12.96,3.700947972,TRUE
89661,22440,2021-07-29T06:11:31,423692462,02/07/2021 10:20,Meter,20988,21868,880,572,5.184,3.940696649,TRUE
88952,79262,2021-07-29T06:11:31,1497283986,02/07/2021 10:20,Meter,75710,77804,2094,1458,16.74,3.110599078,TRUE
88703,30211,2021-07-29T06:11:31,1497165673,02/07/2021 10:20,Meter,28822,29646,824,565,7.695,2.622296482,TRUE
88678,56345,2021-07-29T06:11:32,691910033,02/07/2021 10:20,Meter,53431,55203,1772,1142,11.34,3.596623835,TRUE
88680,23371,2021-07-29T06:11:32,691974006,02/07/2021 10:20,Meter,21918,22810,892,561,6.804,2.944696397,TRUE
89045,34472,2021-07-29T06:11:32,423445215,02/07/2021 10:20,Meter,32172,33605,1433,867,9.3465,3.312928445,TRUE
88677,26654,2021-07-29T06:11:32,691911021,02/07/2021 10:20,Meter,25160,26072,912,582,6.4746,3.210347247,TRUE
88630,30757,2021-07-29T06:11:33,155045358,02/07/2021 10:20,Meter,28804,29993,1189,764,7.3575,3.708557837,TRUE
88940,30148,2021-07-29T06:11:33,691911268,02/07/2021 10:20,Meter,28491,29497,1006,651,6.1803,3.761953303,TRUE
88885,43757,2021-07-29T06:11:33,2034095556,02/07/2021 10:20,Meter,41557,42890,1333,867,8.829,3.507111305,TRUE
88609,33357,2021-07-29T06:11:34,960389671,02/07/2021 10:20,Meter,31170,32484,1314,873,8.829,3.531381972,TRUE
88683,38802,2021-07-29T06:11:34,691974253,02/07/2021 10:20,Meter,36541,37921,1380,881,9.1233,3.448783413,TRUE
88886,44143,2021-07-29T06:11:34,423538581,02/07/2021 10:20,Meter,41677,43154,1477,989,9.072,3.89345553,TRUE
72999,27571,2021-07-29T06:11:34,960365218,02/07/2021 10:20,Meter,26334,27077,743,494,7.357,2.398104818,TRUE
88682,37022,2021-07-29T06:11:35,1228844115,02/07/2021 10:20,Meter,34931,36215,1284,807,7.6518,3.766620739,TRUE
88681,45693,2021-07-29T06:11:35,2034150390,02/07/2021 10:20,Meter,43177,44650,1473,1043,9.045,4.118297402,TRUE
88889,36270,2021-07-29T06:11:35,2034097532,02/07/2021 10:20,Meter,34112,35439,1327,831,10.044,2.954855777,TRUE
88887,34622,2021-07-29T06:11:35,2033969586,02/07/2021 10:20,Meter,32751,33888,1137,734,7.6518,3.425897921,TRUE
